created_at,full_text,id_str,lang,sentiment_result,sentiment,score
2025-05-17 15:31:52+00:00,@worksfess Beli BBRI,1923763406378762367,in,"{'label': 'positive', 'score': 0.911677360534668}",positive,0.911677360534668
2025-05-17 14:50:00+00:00,Pada 24 Maret 2025 PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) telah menyelenggarakan RUPS Tahunan. Salah satu keputusan RUPS Tahunan $BBRI ialah menyetujui plafon (limit) hapus tagih piutang pokok macet sebesar Rp15 5 triliun. https://t.co/6p30SC4Ejz,1923752869687329175,in,"{'label': 'neutral', 'score': 0.9976614713668823}",neutral,0.9976614713668823
2025-05-17 11:18:59+00:00,https://t.co/JFys7Llr6l Formasi (Naik WIFI) https://t.co/2UKNp20Zi2 Beda Antrian BigPlayer dan Ritel https://t.co/uCudJoR9WK Formasi Guyur (BBRI) https://t.co/vCIGctt6VK Formasi Naik (BRMS) Video lainya scroll saja di konten IG Saya Buat Belajar Bid Offer @Gieehad,1923699767286391241,in,"{'label': 'negative', 'score': 0.5457018613815308}",negative,0.5457018613815308
2025-05-17 09:11:09+00:00,Kalau masuk ke saham kayak $BBCA $BBRI $BMRI sih udah gak butuh liquidity provider.,1923667596739739660,in,"{'label': 'negative', 'score': 0.8512430787086487}",negative,0.8512430787086487
2025-05-17 05:49:09+00:00,@rejoels @keharyapatihan Sudah melewati masa ini saat BBRI rontok. Akhirnya tidak kuwat mental dan saya jual saja https://t.co/Yj7h70pvs0,1923616759745216576,in,"{'label': 'negative', 'score': 0.978035569190979}",negative,0.978035569190979
2025-05-16 21:48:58+00:00,@Saham_fess kenapa orang-orang masih berpikiran BBRI saham bagus ,1923495917023527209,in,"{'label': 'negative', 'score': 0.5834094882011414}",negative,0.5834094882011414
2025-05-16 19:56:23+00:00,cobain juga sepupunya STOCKBIT duh i luv bbri bbca bmri https://t.co/YkbHYHN6YR,1923467585762283762,in,"{'label': 'neutral', 'score': 0.9915015697479248}",neutral,0.9915015697479248
2025-05-16 19:51:07+00:00,@heibyba @keharyapatihan ini plus BBRI 14% wkwkwk. belum lagi ANTM yang ijo terus https://t.co/neImpovg5O,1923466259112382947,in,"{'label': 'negative', 'score': 0.7491251230239868}",negative,0.7491251230239868
2025-05-16 15:14:11+00:00,@Saham_fess Kata gw jangan bbri,1923396567735865740,in,"{'label': 'neutral', 'score': 0.8991802334785461}",neutral,0.8991802334785461
2025-05-16 14:49:03+00:00,Agek minggu wingi lek ku ngakon tuku emas soale isoh tembus 2jt luwih kui ngko. Aku mah hooh hooh wae mending tak gae serok bbri sing regane luwih manusiawi. Tapi selamat buat orang orang sing wis bathi akeh yaah. Semoga aku cepet sugih ben pas tuku emas ora sah nganggo mikir,1923390244650369229,in,"{'label': 'negative', 'score': 0.96210777759552}",negative,0.96210777759552
2025-05-16 14:41:39+00:00,@Saham_fess Buat belajar mah pake modal kecil dulu aja misal 500 rb &amp; lu beli saham yg cenderung aman contoh : BBCA BMRI ASII BBRI ADRO PTBA tp jangan masuk skrg soalnya lagi pada naik.. nyar tunggu turun dulu baru beli,1923388380156457039,in,"{'label': 'neutral', 'score': 0.9390990138053894}",neutral,0.9390990138053894
2025-05-16 14:05:52+00:00,@sbyfess Pingno 95x neh wis oleh 1 lot BBRI cak,1923379374759330008,in,"{'label': 'neutral', 'score': 0.9916695356369019}",neutral,0.9916695356369019
2025-05-16 12:21:31+00:00,Widihh gue bukan loh warren buffet sama pak loh kheng hong yak. Tp ga jauh2sih dr shm blue chip kalau buat invest yaa. Kek bbca bbri bris bmri sama bbni. Tp jangan diikutin tanpa dipelajari dulu laporan keuangannya yak gan,1923353113550864787,in,"{'label': 'negative', 'score': 0.9094535112380981}",negative,0.9094535112380981
2025-05-16 11:18:19+00:00,#173: ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU LAJU MAPI MIDI PGEO SIDO TAYS TLKM UNVR:+41% 1022 X lipat: Daftar Komunitas SayanK Saham mastodon social: https://t.co/7a7Y9aVPLA,1923337208351567956,in,"{'label': 'neutral', 'score': 0.9968947172164917}",neutral,0.9968947172164917
2025-05-16 08:23:46+00:00,bmri melesat sendirian bbni bbri melempem haduh padahal pengen liat yg ijo2,1923293285537161650,in,"{'label': 'negative', 'score': 0.9982275366783142}",negative,0.9982275366783142
2025-05-16 06:27:32+00:00,Kemarin asing serbu saham $BBRI Rp1 2 triliun kini asing borong lagi hampir Rp1 Triliun. Mengapa asing terus borong saham $BBRI? Klikhttps://t.co/WhYxiSIndu #sahambbri #sahambri #bankbri #bri #saham #sahampemula #sahamindonesia https://t.co/yifm6Q4zle,1923264034058477678,in,"{'label': 'positive', 'score': 0.48339584469795227}",positive,0.48339584469795227
2025-05-16 06:27:00+00:00,Kemarin asing serbu saham $BBRI Rp1 2 triliun kini asing borong lagi hampir Rp1 Triliun. Mengapa asing terus borong saham $BBRI? Klikhttps://t.co/WhYxiSIndu #sahambbri #sahambri #bankbri #bri #saham #sahampemula #sahamindonesia https://t.co/8JffDk4eS1,1923263896602693785,in,"{'label': 'positive', 'score': 0.46449846029281616}",positive,0.46449846029281616
2025-05-16 06:05:58+00:00,Danantara bisa dibilang udah rugi 12% ya gak beli BBRI minggu lalu ,1923258604884201740,in,"{'label': 'negative', 'score': 0.9961361289024353}",negative,0.9961361289024353
2025-05-16 04:52:10+00:00,Indeks Harga Saham Gabungan (IHSG) ditutup di zona hijau pada perdagangan sesi pertama Jumat (16/5/2025). https://t.co/Krirmi4Wuh,1923240031386227122,in,"{'label': 'neutral', 'score': 0.9901552200317383}",neutral,0.9901552200317383
2025-05-16 03:50:46+00:00,$BBRI 4000 yuk bisa yuk saya siap serok,1923224581399035990,in,"{'label': 'neutral', 'score': 0.9957308173179626}",neutral,0.9957308173179626
2025-05-16 03:39:01+00:00,setop caper ya bbri,1923221624972575069,in,"{'label': 'neutral', 'score': 0.9660911560058594}",neutral,0.9660911560058594
2025-05-16 03:16:17+00:00,Shm! Sender rencana nya mau jadi long investment jadi sender nyicil sebulan beli 1 lot shm $BBRI. Karena lihat porto sender ijo kakak sender nyaranin buat jual dlu aja shm yg ada. Sender baru coba investasi shm tahun ini jd msih banyak beljar. Mohon saran nya guys:) https://t.co/SeWiiKVfO3,1923215900687446378,in,"{'label': 'neutral', 'score': 0.4331570267677307}",neutral,0.4331570267677307
2025-05-16 03:14:38+00:00,Apakah masih layak SEROK saham unggulan #ADRO #BBRI #TLKM yang sudah rebound di atas 20% sejak bottom 8 April tapi masih DISCOUNT jika di lihat dari All Time High. #ctasaham #saham #iDX #IHSG #BBRI #AITradingctasaham #Elliottwavectasaham #Algoritmatradingctasaham #trading https://t.co/cYhlKWcMHD,1923215486273151030,in,"{'label': 'positive', 'score': 0.474375456571579}",positive,0.474375456571579
2025-05-16 03:11:45+00:00,Pemenang BRImo FSTVL 2024 Terima Hadiah dari BRI sebagai Apresiasi Nasabah Loyal... https://t.co/F5wGdxu0OX #bri #bbri #brimofstvl #brimo #nasabahloyal #pemenang https://t.co/DoXzp5Iyqp,1923214762206282036,in,"{'label': 'neutral', 'score': 0.8826413750648499}",neutral,0.8826413750648499
2025-05-16 03:08:54+00:00,@doktermarket Bbri dari 6000 an sampe 3000an ,1923214044913189325,in,"{'label': 'neutral', 'score': 0.9959383010864258}",neutral,0.9959383010864258
2025-05-16 03:03:06+00:00,contoh $BBRI begini BBRI terdeteksi bottom sebelum asing beli dari near pbv minimal perhatikan unvr adhi juga ada . tinggal nunggu alert dan simak satu per satu selami eps nya turun atau naik? bbri juga mantul dari MAJOR ma dinamis langka (cuma terjadi ketika covid) dan memang https://t.co/TrDxq9WtIZ,1923212585392013523,in,"{'label': 'neutral', 'score': 0.8877543210983276}",neutral,0.8877543210983276
2025-05-16 02:56:49+00:00,#BBRI #BBNI kemarin naiknya gak sopan sekarang koreksinya gak sopan juga ,1923211005544260056,in,"{'label': 'negative', 'score': 0.998522937297821}",negative,0.998522937297821
2025-05-16 02:09:12+00:00,Kapan ya bbri ke harga 5000an?,1923199020949815556,in,"{'label': 'neutral', 'score': 0.9375509023666382}",neutral,0.9375509023666382
2025-05-16 02:05:20+00:00,untung BBRI udh jual kemaren,1923198046159987034,in,"{'label': 'neutral', 'score': 0.8164605498313904}",neutral,0.8164605498313904
2025-05-16 02:00:29+00:00,Stock Picks 16 Mei 2025 BBRI Spec Buy dengan support 4180 cut loss jika break di bawah 4090. Jika tidak break di bawah 4180 potensi naik ke 4360-4450 short term. Disclaimer: https://t.co/7Iwik833Xf #cgsi #cgsid #stockpicks #sobatgenvest #akuinvestorsaham,1923196826787750280,in,"{'label': 'neutral', 'score': 0.9654862284660339}",neutral,0.9654862284660339
2025-05-16 00:58:29+00:00,IHSG TECHNICAL VIEW (16/05) IHSG kemarin ditutup naik 0.86% dan disertai dengan net buy asing ~1.65 Tr. Saham yang paling banyak dibeli asing adalah BBRI BMRI ANTM BBNI dan BBCA.,1923181223293141448,in,"{'label': 'neutral', 'score': 0.9899129867553711}",neutral,0.9899129867553711
2025-05-16 00:53:09+00:00,Saham BBRI Diserbu Lo Kheng Hong Pernah Ungkap Hal Ini https://t.co/XBior3bFGu,1923179881967304801,in,"{'label': 'neutral', 'score': 0.9925733804702759}",neutral,0.9925733804702759
2025-05-15 23:52:32+00:00,Bursa saham Asia memerah IHSG menghijau sendiri Indonesia cerah digendong $BBRI guys. https://t.co/N9c1Vb2cSC,1923164627149447227,in,"{'label': 'neutral', 'score': 0.9396802186965942}",neutral,0.9396802186965942
2025-05-15 22:08:08+00:00,BERITA POPULER: Harga Emas Sentuh Level Terendah hingga Saham BBRI BMRI Laris Manis https://t.co/SP7i89ylrc,1923138356034044390,in,"{'label': 'neutral', 'score': 0.9592428207397461}",neutral,0.9592428207397461
2025-05-15 20:54:20+00:00,#171: antm bbri mtel (DANANTARA CUAN BY JO): portofolio WARUNG TEGAR saham BY JO ot B: 15 Mei 2025: koordinasi modus operasional CUAN BY JO 1-2-5: StuPa AkSi: studi-pandangan-transaksi-evaluasi: dari Total Stocks k CURE: daftar d Daftar Komunitas SayanK Saham@maensaham_BYJO: https://t.co/qIW9CwXiwS,1923119782569648431,in,"{'label': 'neutral', 'score': 0.9988613128662109}",neutral,0.9988613128662109
2025-05-15 18:12:50+00:00,kalo bbri naik ke 5.500. Aku denger ganyang fufufafa 2 jam,1923079138757267476,in,"{'label': 'neutral', 'score': 0.5677244663238525}",neutral,0.5677244663238525
2025-05-15 16:21:42+00:00,@firdaadilla @andreqve Tinggal menunggu saham bbri gue bisa naik 10x lipat itu ,1923051172748722280,in,"{'label': 'neutral', 'score': 0.9965599179267883}",neutral,0.9965599179267883
2025-05-15 15:48:22+00:00,@firdaadilla @andreqve Dari minus segini waktu ternak BBRI anjok sebulan lalu terus sekarang sudah balik modal + untung 10% dari LPPF BBCA dan PTBA dalam sebulan. Serem geng. https://t.co/6sVDGrj1nU,1923042784832799213,in,"{'label': 'positive', 'score': 0.4697319269180298}",positive,0.4697319269180298
2025-05-15 15:27:08+00:00,Bjirrr mau beli BBRI masa udah naik 400 perak ,1923037440190595430,in,"{'label': 'neutral', 'score': 0.9361997246742249}",neutral,0.9361997246742249
2025-05-15 15:02:46+00:00,dua hari berturut turut aseng Net Buy lumayan gede di BBRI https://t.co/m3djV5g3Sk,1923031308751503604,in,"{'label': 'neutral', 'score': 0.8947941064834595}",neutral,0.8947941064834595
2025-05-15 15:02:23+00:00,BBRI Market Outlook Daily Time Frame BBRI masih berpotensi untuk melanjutkan penguatan menuju Resistance terdekatnya (R1) di level 4.360. Setelah BBRI menyentuh (R1) maka akan terjadi distribusi besar-besaran oleh para big player yang telah akumulasi membentuk 2x times gap up. https://t.co/GP8KEo3ODu,1923031209677873263,in,"{'label': 'neutral', 'score': 0.9818761944770813}",neutral,0.9818761944770813
2025-05-15 14:12:32+00:00,@rsvd89 @keharyapatihan mending saham kak dapet untung dari dividen &amp; capital gain bisa invest ke saham blue chip macam BBCA BBRI dll. yang secara garis besar trendnya naik terus tapi kalo pemasukan lagi seret cukup beresiko sih kalo mutusin buat invest,1923018666502676861,in,"{'label': 'negative', 'score': 0.45545634627342224}",negative,0.45545634627342224
2025-05-15 14:02:31+00:00,@firdaadilla @PUJALEFIGHTER kakk kalo bisa jgn all in coba deh bluechip lainnya ky BMRI BBRI BBNI itu juga lumayan bgt. buat longterm tu devidennya juga lumayan kak buat jajan hihi,1923016145415643489,in,"{'label': 'positive', 'score': 0.9889516234397888}",positive,0.9889516234397888
2025-05-15 14:00:02+00:00,16 05 25 Hotel Fitra International Tbk. #FITT Mineral Sumberdaya Mandiri Tbk. #AKSI Bank Rakyat Indonesia (Persero) Tbk. #BBRI Raharja Energi Cepu Tbk. #RATU PAM Mineral Tbk. #NICL Pertamina Geothermal Energy Tbk. #PGEO #IDX #Warsaham #IHSG,1923015518350606412,in,"{'label': 'neutral', 'score': 0.9943339824676514}",neutral,0.9943339824676514
2025-05-15 13:30:37+00:00,@heibyba @keharyapatihan setuju masuk pas rame2nya trading halt kemarin nyesel sih ga masuk banyak tapi ya lumayan lahh buat nutup loss bbri https://t.co/13nk5fjKd9,1923008116314067212,in,"{'label': 'positive', 'score': 0.9688557386398315}",positive,0.9688557386398315
2025-05-15 13:01:44+00:00,IHSG hari ini menunjukkan performa yang menggembirakan namun investor perlu tetap waspada dan melakukan analisis sebelum mengambil keputusan investasi. #IHSG #PasarSaham #Investasi #SahamIndonesia #BBRI #BBNI #BMRI #LQ45 #InvestasiCerdas #EkonomiIndonesia,1923000846578483386,in,"{'label': 'positive', 'score': 0.9319285154342651}",positive,0.9319285154342651
2025-05-15 13:00:03+00:00,Minat asing terhadap BBRI memuncak! Dengan nilai beli bersih (net buy) tembus Rp1 24 triliun pada perdagangan Kamis 15 Mei 2025. Mengapa asing borong saham BBRI sampai Rp1 2 triliun? Klik https://t.co/53PObhhbP7 #sahambbri #sahambri #bankbri #bri #saham #sahampemula https://t.co/oNBu3aVXCr,1923000423340003547,in,"{'label': 'neutral', 'score': 0.649648904800415}",neutral,0.649648904800415
2025-05-15 12:59:51+00:00,Saham-saham yang tergabung dalam indeks LQ45 seperti BBRI BBNI dan BMRI menjadi pilihan menarik bagi investor yang mencari likuiditas tinggi dan fundamental solid.,1923000372420854072,in,"{'label': 'neutral', 'score': 0.8913637399673462}",neutral,0.8913637399673462
2025-05-15 12:55:25+00:00,Saham Perbankan Jadi Primadona Sektor perbankan mendominasi pergerakan IHSG hari ini. Saham-saham seperti PT Bank Rakyat Indonesia (BBRI) PT Bank Negara Indonesia (BBNI) dan PT Bank Mandiri (BMRI) mencatatkan kenaikan signifikan masing-masing sebesar 7 63% 6 78% dan 6 48%,1922999259336507428,in,"{'label': 'neutral', 'score': 0.9784679412841797}",neutral,0.9784679412841797
2025-05-15 12:44:34+00:00,@etherealpoetryy BBCA aja gasss. Pertumbuhan asetnya lebih stabil daripada BBRI,1922996529939247532,in,"{'label': 'positive', 'score': 0.9726002216339111}",positive,0.9726002216339111
2025-05-15 12:17:02+00:00,#170: DANANTARA CUTE BY JO : ANTM BBRI JSMR PGAS TLKM WIKA: portofolio WARTEG saham BY JO ot P: 15 Mei 2025: bandingkan pg% THS 25/02/2025 s.d. Now: koordinasi modus operasional CUAN BY JO 1-2-5: StuPa AkSi: daftar d Daftar Komunitas SayanK Saham @maensaham_BYJO mastodon social https://t.co/Lq7FJyrARI,1922989601012015306,in,"{'label': 'neutral', 'score': 0.9988067150115967}",neutral,0.9988067150115967
2025-05-15 11:52:22+00:00,beli bbri pas ihsg anjlok sekarang ihsg dah kembali hijau 18% mayan lah ya sayang bgt kemaren beli ini pas duit udah mepet https://t.co/h1IFW91tEq,1922983391697211566,in,"{'label': 'positive', 'score': 0.9972840547561646}",positive,0.9972840547561646
2025-05-15 10:12:51+00:00,DANANTARA CUAN BY JO : BBRI ELSA JSMR KAEF PGEO TLKM ANTM PGAS WIKA mtel: MayunanS: CUTE plus smua kecuali kaef wika: 25 Februari 2025 (tgl berdirinya) s.d. 15 Mei 2025 (now): 1 83% s.d. 55 96% yang ctak CUTE plus pada THSnya: https://t.co/sknlQv0amq,1922958347826835645,in,"{'label': 'neutral', 'score': 0.9953462481498718}",neutral,0.9953462481498718
2025-05-15 10:00:00+00:00,Mas Anbu the maestro. $BBRI up 13% dalam 3 hari bursa terakhir yet g ada yg bahas. Oh sorry ada banyak tapi pas di bottom baru heboh. Up 20% kalo dari area support yang gw gambar di roadmap dan picture perfect ikutin. Kalo bisa both $BTC and saham indo why not? https://t.co/0awTgNBXZ6,1922955113951527152,in,"{'label': 'negative', 'score': 0.4070916473865509}",negative,0.4070916473865509
2025-05-15 09:55:40+00:00,#169: +40 80% 787 kali lipat: yuk DAFTAR Daftar Komunitas SayanK Saham@maensaham_BYJO d mastodon social: portofolio WARUNG TEGAR saham BY JO ot C: 15 Mei 2025: ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO https://t.co/I895cAXig2,1922954022266241212,in,"{'label': 'neutral', 'score': 0.9982812404632568}",neutral,0.9982812404632568
2025-05-15 09:50:41+00:00,@Japutra22 @bukancowokmu @Saham_fess Bbri mmg ga sopan,1922952766898487467,in,"{'label': 'negative', 'score': 0.9983285069465637}",negative,0.9983285069465637
2025-05-15 09:34:42+00:00,gelow ini $BBRI klo besok ga koreksi sih bener bener luar biasa banget ,1922948748423938451,in,"{'label': 'positive', 'score': 0.6080353856086731}",positive,0.6080353856086731
2025-05-15 09:01:05+00:00,@bukancowokmu @Saham_fess Contoh $BBRI area kotak ungu (open gap up) pas rally naiknya langsung signifikan sehingga tidak menjajaki beberapa area yang seharusnya dilewati dengan sopan melalui bid &amp; offer yang tersusun rapi. . Kalau nanti terjadi koreksi potensi untuk close gap ke 2 kotak ungu tersebut. https://t.co/txb4NIrcXe,1922940285249581341,in,"{'label': 'neutral', 'score': 0.6187638640403748}",neutral,0.6187638640403748
2025-05-15 09:00:12+00:00,TP duluuuu BBRI ,1922940065690374606,in,"{'label': 'neutral', 'score': 0.9794921875}",neutral,0.9794921875
2025-05-15 08:57:15+00:00,BBRI naik tapi portfolio masih merah. Pegangan tangan dulu sobat holder BBRI average 4.700-5.000 https://t.co/ckvD0wEXJ4,1922939320471527573,in,"{'label': 'neutral', 'score': 0.9954212307929993}",neutral,0.9954212307929993
2025-05-15 08:47:52+00:00,Gilaaa BBRI balik lagi ke angka 4000an alemonggg #SahamIndonesia Yang beli di 3300 waktu crash kemarin duhh cuaaannnn bgtttttt,1922936961171386467,in,"{'label': 'negative', 'score': 0.9587046504020691}",negative,0.9587046504020691
2025-05-15 08:46:52+00:00,Shm! BBRI mengamuk pemirsa,1922936709135905083,in,"{'label': 'negative', 'score': 0.9979732632637024}",negative,0.9979732632637024
2025-05-15 08:42:54+00:00,BBRI masih bisa naik lagi apa dibanting besok?,1922935710413173048,in,"{'label': 'neutral', 'score': 0.9937824606895447}",neutral,0.9937824606895447
2025-05-15 08:14:21+00:00,Sangkuters sejak $BBRI ATH sampai anjlok di trading halt cicil terus sampai average https://t.co/SNIAqS7Ku4,1922928527562740030,in,"{'label': 'neutral', 'score': 0.619978666305542}",neutral,0.619978666305542
2025-05-15 08:07:38+00:00,@BigAlphaID Gacor emang ini bbri ,1922926835920163279,in,"{'label': 'negative', 'score': 0.8641460537910461}",negative,0.8641460537910461
2025-05-15 08:04:56+00:00,@TradingDiary2 @Saham_fess orang2 mah kebanyakan over-analysis doang ga beli. skrg naik banyak diem2 juga....dulu yg hobi ngetawain org yg nampung $BBRI di 3600 skrg udh untung banyak,1922926156036047040,in,"{'label': 'positive', 'score': 0.9835476279258728}",positive,0.9835476279258728
2025-05-15 07:53:02+00:00,Gak nyangka juga $bbri bisa gain ampe 8 persen,1922923159746982133,in,"{'label': 'positive', 'score': 0.8862158060073853}",positive,0.8862158060073853
2025-05-15 07:46:49+00:00,Index BANK +2 9% .... Dan INI mengerek IHSG +1.2% - BMRI +5 4% - BBRI +4 8%,1922921597075108231,in,"{'label': 'neutral', 'score': 0.9964414238929749}",neutral,0.9964414238929749
2025-05-15 07:41:01+00:00,Banyak investor pada cuan hari ini nih heheh #bbri #saham #idx #ihsg #sahamindonesia #sahampemula Jangan Lupa Join Discord Biar Tambah Kece Ngerti Seputar Saham: https://t.co/nJpSdJaB07 https://t.co/DMUyJxWLat,1922920136681427009,in,"{'label': 'positive', 'score': 0.7494205236434937}",positive,0.7494205236434937
2025-05-15 06:46:40+00:00, Top gainers sesi I: MDKA BBRI dan INKP menjadi penggerak utama kenaikan IHSG. Saham-saham unggulan ini berhasil mencuri perhatian investor di tengah pasar yang bergairah! #IHSG #SahamUnggulan #Investasi #BursaEfek #PasarModal #EkonomiIndonesia,1922906457529266394,in,"{'label': 'positive', 'score': 0.5147495865821838}",positive,0.5147495865821838
2025-05-15 06:28:28+00:00,#0211: portofolio WARUNG TEGAR saham BY JO ot P: 15 Mei 2025: McopeetS sido: bli-bli antm bbri: koordinasi modus operasional CUAN BY JO 1-2-5: StuPa AkSi: Daftar Komunitas SayanK Saham @maensaham_BYJO https://t.co/XyZOvbbsVd,1922901877441589756,in,"{'label': 'neutral', 'score': 0.9988161325454712}",neutral,0.9988161325454712
2025-05-15 06:28:12+00:00,Saham bank-bank Himbara menjadi motor penggerak kenaikan IHSG dalam 4 hari terakhir. Sejak awal minggu kenaikannya sudah mencapai: $BBNI +9 47% $BBRI +12 4% $BMRI +9 6%,1922901812190879957,in,"{'label': 'neutral', 'score': 0.9939481019973755}",neutral,0.9939481019973755
2025-05-15 06:20:34+00:00,@cascas2589 @saptaipb Biarin aja gue juga udah ngerasain gimana psikologi emosi di benyek² karena holder BBRI masa udah balik modal di jual kalo udah naik dan bagus hold aja,1922899889601536436,in,"{'label': 'negative', 'score': 0.8381531238555908}",negative,0.8381531238555908
2025-05-15 06:17:00+00:00,@saptaipb Sama bang Bbri bmri walau udah cuan menjulang tinggi gamau jual ,1922898993303941453,in,"{'label': 'negative', 'score': 0.9512584805488586}",negative,0.9512584805488586
2025-05-15 06:12:30+00:00,$BBRI ini gak akan gw jual dulu Tpi tulisan nya aja yg gw berentiin Kapan gw jual? Jawabnya ketika kita mampu tahan dengan kondisi minus dalam Maka kita juga harus siap nunggu naik tinggi Bisa aja Mungkin gw akan tarik modal sebagian nnti nya kalo gw butuh.,1922897862028853467,in,"{'label': 'negative', 'score': 0.7618224620819092}",negative,0.7618224620819092
2025-05-15 06:08:24+00:00,Tips nya memang saham yg kita beli adalah saham yang siap kita urusin Jangan di tinggalin begitu aja Ini cuma salah satu contoh cara gw ngurusin 1 saham yaitu $BBRI Dan gw mampu ngurusin lebih banyak lagi Tulisan ini gw stop sampe di sini ya Semoga bermanfaat....,1922896827394797602,in,"{'label': 'positive', 'score': 0.6164344549179077}",positive,0.6164344549179077
2025-05-15 06:04:33+00:00,Dan akhirnya $BBRI gw hijau Dari awal tahun gw start minus 12 % sengaja gw buat tulisan ini biar jadi bahan belajar sekaligus bukti kalo kita punya sistem investasi yg baik Maka seharusnya kita tidak perlu kuatir terjun di pasar saham https://t.co/XIZd7CfTul,1922895861744349193,in,"{'label': 'positive', 'score': 0.9635336995124817}",positive,0.9635336995124817
2025-05-15 06:04:22+00:00,Sesi 1 BBRI close 4 260 foreing makin besar flow akumulasinya. posisi trade floating +10.78% sekarang risk free trade pasang SL di 4 200 atau trailing juga boleh kalau parno. Have a nice day,1922895814432637108,in,"{'label': 'neutral', 'score': 0.8294656872749329}",neutral,0.8294656872749329
2025-05-15 05:37:21+00:00,@kuahcotoenak Apa kabar holder BBRI? Tumben gak ngeledekin kaum fundamental,1922889013855244729,in,"{'label': 'neutral', 'score': 0.9455037117004395}",neutral,0.9455037117004395
2025-05-15 04:27:55+00:00,akhirnyaaaa lepas dari BBRI hahaha,1922871542666449204,in,"{'label': 'neutral', 'score': 0.6311737298965454}",neutral,0.6311737298965454
2025-05-15 04:25:44+00:00,cuti kali ini disambut bbri,1922870992071770302,in,"{'label': 'neutral', 'score': 0.9836865067481995}",neutral,0.9836865067481995
2025-05-15 04:01:19+00:00,BBRI hijau.,1922864848360083890,in,"{'label': 'positive', 'score': 0.6682774424552917}",positive,0.6682774424552917
2025-05-15 03:57:34+00:00,Sebenernya klo nyerok $BBRI kemarin pas 3600 aman bener ini keuangan saya,1922863903609872464,in,"{'label': 'positive', 'score': 0.9194623231887817}",positive,0.9194623231887817
2025-05-15 03:17:43+00:00,Ayoklah $BBRI 6000an lagi yok,1922853873540071746,in,"{'label': 'negative', 'score': 0.9311363101005554}",negative,0.9311363101005554
2025-05-15 03:07:12+00:00,menyala BBRI kuu https://t.co/jeRW6dQjFn,1922851228632994294,in,"{'label': 'neutral', 'score': 0.966163158416748}",neutral,0.966163158416748
2025-05-15 03:05:56+00:00,anjay bbri,1922850909521863150,in,"{'label': 'neutral', 'score': 0.9970352649688721}",neutral,0.9970352649688721
2025-05-15 03:05:19+00:00,Omg bbri udah mau menaik ini ketinggalan untuk beli,1922850754823344569,in,"{'label': 'negative', 'score': 0.9434861540794373}",negative,0.9434861540794373
2025-05-15 03:02:09+00:00,Saham BBRI BMRI Diserbu Lagi Targetnya Segini https://t.co/G70W8xS7gn via @InvestorID,1922849960069857575,in,"{'label': 'neutral', 'score': 0.9982700347900391}",neutral,0.9982700347900391
2025-05-15 02:58:06+00:00,Bid bigbank bbri paling tebel.,1922848940023595109,in,"{'label': 'positive', 'score': 0.8722415566444397}",positive,0.8722415566444397
2025-05-15 02:57:02+00:00,Akhirnya bbri we hijau juga ,1922848672473104571,in,"{'label': 'neutral', 'score': 0.9109993577003479}",neutral,0.9109993577003479
2025-05-15 02:53:20+00:00,PORTO UDHA GA MINUS. I LOVE YOU BBCA BMRI BBNI. BBRI CUIHHHH,1922847741102669892,in,"{'label': 'positive', 'score': 0.7384569644927979}",positive,0.7384569644927979
2025-05-15 02:44:46+00:00,Breaking! IHSG Naik 1% Saham BBRI &amp; BMRI Pesta Cuan https://t.co/1TN7i5EofQ,1922845584626495835,in,"{'label': 'neutral', 'score': 0.9868804216384888}",neutral,0.9868804216384888
2025-05-15 02:36:16+00:00,Dalam teori teknikal analisis harga memiliki kecenderungan bergerak ke fibonacci 61.8%. Saham BBRI fibonacci 61.8% kisaran level 4700. Konsensus target price saham BBRI di slide kedua ya Channel telegram Rikopedia link di BIO https://t.co/xhuwkdLf8M,1922843443174215913,in,"{'label': 'neutral', 'score': 0.9935967922210693}",neutral,0.9935967922210693
2025-05-15 02:27:06+00:00,AKHIRNYA LEPAS JUGA DARI BBRI,1922841136189567088,in,"{'label': 'negative', 'score': 0.4681793451309204}",negative,0.4681793451309204
2025-05-15 02:20:04+00:00,Seneng bgt buka stockbit liat BBRI ,1922839367422259229,in,"{'label': 'positive', 'score': 0.9884727597236633}",positive,0.9884727597236633
2025-05-15 02:16:15+00:00,bbri gw kejemputt ,1922838406729466248,in,"{'label': 'neutral', 'score': 0.9844592809677124}",neutral,0.9844592809677124
2025-05-15 02:14:44+00:00,ayo ayo ptro bbri jemput jemput ,1922838024750018836,in,"{'label': 'neutral', 'score': 0.9984477758407593}",neutral,0.9984477758407593
2025-05-15 02:10:28+00:00,IHSG2 15% ke 6.979! Asing net buy Rp2 84T dipimpin BBRI Rp1 24T (+6 51%) Saham perbankan diborong TLKM jadi top net sell Rp113 7M Mau cuan tambahan? Buka akun lewat TariTali Indonesia &amp; nikmati rebate! (Link di bio) #StockMarket #indonesia #MarketUpdates #Bullish https://t.co/d2Y82mSrNS,1922836952266547518,in,"{'label': 'neutral', 'score': 0.9885221719741821}",neutral,0.9885221719741821
